Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,659.6666667,0,-3552.333333,142.6666667,6983.333333,2.333333333,8700,0,0,0,12933.33333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Married,Not in poverty,Owner with mortgage,197.509434,2992.886792,24.52830189,-9322.415094,4999.54717,2609.849057,4.245283019,58718.24528,657.9811321,1570.339623,1903.415094,59320.75472,91.11320755
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1560.5,0,12807,1530,3654,1,64201.5,0,0,3246.5,87000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,227.5652174,3147.652174,0,-4694.086957,4654.695652,3551.304348,3.652173913,54232.13043,483.3043478,1827.652174,1900.913043,60234.78261,19.08695652
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,686,2459.75,0,-3586.625,2261.625,1037.375,1.75,27843.625,316.75,1039.5,876.625,28850,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Hispanic,Separated,Not in poverty,Owner with mortgage,0,1827,0,-1306.5,2869,100,1.5,36023,0,3480,1468,37500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,2115.285714,0,2819,3262.571429,5971.285714,2,58629.85714,0,0,2092,74890,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,2052.8,0,242,3705.733333,4393.466667,2.2,55000.66667,221.6,0,1946.2,67212,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1979.5,0,7348.5,4181,7969.5,2,78065.5,0,0,3406,102950,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Hispanic,Divorced,In poverty,Renter,0,0,0,-7200,0,9518,3,14542,0,0,140,17000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,156.7058824,2635.117647,0,-6934.441176,4093.735294,2417.323529,3.617647059,55887.73529,604.5882353,1471.058824,1938.294118,57861.76471,25.82352941
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,123.625,1674.625,0,-74.125,2978.125,2979.375,1.625,33285.375,12,975,1443.25,41176.25,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,0,3197,0,-897,4826,780,2,38489.5,0,0,1854.5,48250,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3958.555556,0,4199,8056.333333,4351.777778,3,82734,349.6666667,226.6666667,3810.222222,106533.3333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,2112.4,0,10146.2,6236.3,3123,1.3,61048.8,61.3,0,3056.7,85802,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Married,In poverty,Renter,0,1255.357143,64.28571429,-7394.571429,765.7142857,3170,3.214285714,14672.35714,274.3571429,1714.285714,209,10525.71429,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,631.375,2098.125,0,205.875,3427.375,3126.125,2,43583.625,76.625,2087.5,1856.875,51447.5,54.875
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,914,0,-13280,589,50,3,20654,1226,0,0,7700,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Divorced,In poverty,Owner with mortgage,0,1751,0,-2138,2119,50,1,12718,0,0,501,15000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Hispanic,Divorced,In poverty,Owner with mortgage,0,0,0,-1400,0,0,1,11000,0,0,0,9600,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Not Hispanic,Married,In poverty,Owner with mortgage,1321.5,761.25,0,-3257.75,508.75,5452.75,2,13806.5,0,0,0,15950,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Hispanic,Separated,Not in poverty,Owner with mortgage,0,1979,0,3015,3902,7400,1,32850,0,0,1854,51000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,920,659.6666667,0,-3014,142.6666667,10665,2,10996.66667,0,468,238,18300,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,1408.75,0,112.5,-1400,0,785,1,11033.25,0,552,142.5,8487.5,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,0,1979,0,1095,2678,18200,1,9675,0,0,1373,35000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,254.75,494.75,0,-2225,287,1573.25,1.5,6509.75,0,60,0,6325,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Hispanic,Married,In poverty,Owner with mortgage,0,2741,0,-13673,1954,1077,5,31842,613,450,723,23600,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Not Hispanic,Widowed,In poverty,Owner with mortgage,1709.5,0,0,-1400,0,125,1,5256.5,0,1722,0,550,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Never married,In poverty,Owner with mortgage,79.8,1278.8,0,-3189.6,631.6,666.8,1.6,7232,0,0,108,6560,87.8
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4451.181818,0,-8789.818182,5580.636364,3355.818182,4.409090909,61616.45455,872.1818182,77.27272727,2036.181818,67174.54545,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Not Hispanic,Never married,In poverty,Owner with mortgage,0,883,0,-1237.8,922.8,6252.6,1.4,10139.4,0,600,399.8,16760,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,1413.714286,0,-4423.142857,1736.714286,5665.857143,3.142857143,44801,437.8571429,856.2857143,769,48371.42857,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,609,0,-4958.666667,293.6666667,11483.33333,2.666666667,15336.66667,204.3333333,0,477,23036.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Married,In poverty,Owner with mortgage,0,2093.5,0,-10659.75,1544.5,1602.5,4.5,23222,0,1800,247.25,16250,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,2388.5,0,-6886.25,990.25,4773,3,18938.5,306.5,1827,179.5,18140,109.75
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2588.5,0,3015.5,4892.5,8529,3.5,61367.5,0,300,2256.5,82350,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Not Hispanic,Divorced,In poverty,Renter,0,0,275,-1400,0,1259,1.5,10494.5,0,231,77.5,9925,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,3436.333333,1979.333333,0,-11610,2422.666667,1582,4.333333333,48185,613,4800,1123.666667,34833.33333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Hispanic,Divorced,In poverty,Owner with mortgage,2284.5,1370,0,-6338.5,729,1240,2,13425,0,0,108.5,8250,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,989.5,0,-2083,478.5,3374,1,11340.5,0,0,100.5,14200,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1260.388889,0,-1312.888889,2339.611111,2441.277778,2.055555556,43921,117.4444444,428.3333333,1380.055556,49410.55556,73.16666667
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3286,0,24103.66667,9769.666667,7316.333333,1.833333333,109293.6667,0,0,5754.333333,159523.3333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,0,1484.25,0,-4560.25,906.5,5884.75,1.75,11110.5,480.25,73,227,14500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Hispanic,Never married,In poverty,Owner with mortgage,0,989.5,0,-2121,459,150,1,6342.5,0,0,180,6000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,349,1,3051,0,0,0,2000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,862.6666667,0,-7721.333333,336.6666667,5346,3.666666667,39812.33333,204.3333333,796,210,37700,146.3333333
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3891.96,24,-2937.68,6595.8,6203.28,3.92,74784.44,507.48,68,2871.12,90774,35.12
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,885.8181818,0,-3667.636364,1015.454545,4153.363636,2.454545455,30672.09091,55.72727273,237.8181818,674.6363636,33440,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Not Hispanic,Separated,Not in poverty,Renter,0,894.5,0,-2074.5,1302.25,3545,1.5,29090,153.25,0,1171,33775,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Hispanic,Widowed,In poverty,Renter,0,1357.666667,0,-5438.333333,840,14724.33333,2.666666667,11967.33333,0,0,282.3333333,23733.33333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Hispanic,Married,In poverty,Owner with mortgage,0,647.25,0,-8237,428.5,1816.75,3.25,20478.25,0,1800,66.5,13400,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,0,939,0,-5958.666667,377.3333333,2080,2.333333333,6380.333333,408.6666667,0,24,3433.333333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Not Hispanic,Divorced,Not in poverty,Renter,0,1455.8,0,612.5,2108.2,3625.85,2.2,50046.4,157.35,334.5,1561,58848.5,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,2055,0,-15002,926,4300,6,32442,1226,1005,310,22800,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1979,0,-1267.5,2065.5,4680,2.5,18596,0,0,946.5,27000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,869.4545455,1003.545455,0,-4269.727273,556.4545455,2927.636364,1.636363636,11087.09091,111.4545455,1131.272727,159.8181818,9272.727273,79.81818182
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Separated,In poverty,Owner with mortgage,0,1808,0,-9812,1419.5,5230,3,16126,306.5,0,235,14700,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1303.5,90,-5118,704.5,8411,2.75,7658.5,153.25,120,216.25,12812.5,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,513.75,0,-6325.5,231.5,4298.25,3.25,18013.75,306.5,1627.5,77.5,14875,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,0,0,0,-1400,0,60.75,1.25,9205.25,0,921,0,6945,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,3550,1,8650,0,0,0,10800,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3958.5,0,-9933,4109.5,894,4,46087,613,0,1597,46100,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,496,1,1877.333333,0,140,0,833.3333333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1357.666667,0,-3523.833333,776,10718.33333,2.166666667,12156.33333,0,0,32.33333333,21516.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,381,0,-2902,765,3650,1,8106,0,0,0,10000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,College degree,Not Hispanic,Married,In poverty,Renter,0,0,0,-2800,0,1264,2,5056,0,0,0,3520,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,1611.166667,0,-1653.5,2136,2750.333333,2.333333333,39067.5,0,618,1029.666667,44250,73.16666667
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,High school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,1319.333333,0,-258,4037.333333,2335.333333,2.333333333,54763,0,300,2003,63900,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Alabama,Some college education,Hispanic,Never married,In poverty,Owner with mortgage,0,1979,0,-2730,918.3333333,40,1,11442.33333,0,0,350.3333333,12000,0
