Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
Black alone,Alabama,High school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,609,0,-18132,872,2100,5,34817,1226,900,260,18400,0
Black alone,Alabama,Some college education,Hispanic,Never married,Not in poverty,Renter,0,0,0,-11600,0,400,4,33229,613,7416,0,14000,0
Black alone,Alabama,High school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3959,0,16975,8416,7379,2,106701,0,0,4572,148000,0
Black alone,Alabama,Some college education,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,1370,0,-2012,306,2550,1,16186,0,0,0,18400,0
Black alone,Alabama,College degree,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,0,0,-418,0,2282,1,24539,0,0,896,27300,0
Black alone,Alabama,College degree,Hispanic,Widowed,Not in poverty,Renter,0,0,0,-129,0,4282,1,31189,0,0,658,36000,0
Black alone,Alabama,Less than a high school degree,Hispanic,Widowed,Not in poverty,Renter,0,0,0,-1400,0,0,1,14900,0,7200,0,6300,0
Black alone,Alabama,Less than a high school degree,Hispanic,Divorced,Not in poverty,Renter,0,0,0,-1400,0,1882,1,21768,0,0,0,22250,0
Black alone,Alabama,High school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,0,0,600,0,2900,2,59320,0,0,1580,64400,0
Black alone,Alabama,High school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,448.6428571,0,-2365.785714,197.0714286,2138.214286,1.357142857,7991.214286,93.42857143,506.5714286,52.85714286,7862.142857,0
Black alone,Alaska,College degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,529.125,4178.625,0,1145.125,6608,2564.75,2.875,72588.75,447.25,90,0,86543.75,0
Black alone,Alaska,High school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,0,0,0,-1400,0,1982,1,24418,0,0,0,25000,0
Black alone,Alaska,Some college education,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,3806,0,-3530,6458,45,3,53831,1610,0,0,59000,0
Black alone,Alaska,College degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4024,0,41639,13740,3678,3,186619,0,0,0,249700,0
Black alone,Alaska,High school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2893,0,8391.6,9350.8,5528.6,3.4,105379.4,738.6,600,0,130204,0
Black alone,Alaska,Some college education,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3959,0,10895,9639,7204,3,102603,0,3000,0,131300,0
Black alone,Alaska,Some college education,Not Hispanic,Married,In poverty,Renter,0,0,0,-2800,0,4085,2,11415,0,0,0,12700,0
Black alone,Alaska,Some college education,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2055.5,0,12938.5,7175.5,1295,1.5,86340.5,0,0,0,109805,0
Black alone,Alaska,High school degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,2017.5,0,-12235,2701,11595,5.5,35476.5,236.5,110,0,38715,492.5
Black alone,Alaska,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,0,0,-2800,0,2432,2,39568,0,0,0,39200,0
Black alone,Alaska,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,533,0,1711,459,1600,2,65697,0,2100,0,67900,0
Black alone,Alaska,Less than a high school degree,Not Hispanic,Married,Not in poverty,Renter,0,4263,0,-2911,8645,2120,5,106883,0,6000,0,113000,0
Black alone,Alaska,Some college education,Not Hispanic,Married,Not in poverty,Renter,0,10268,0,-11427,11093,4900,8,157824,2367,0,0,170290,0
Black alone,Alaska,Some college education,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4187,0,61639,17254,5127,3.5,231697,473.5,0,0,319430,0
Black alone,Alaska,High school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,6841,0,0,-1400,0,35,1,10691,0,0,0,2485,0
Black alone,Alaska,College degree,Not Hispanic,Married,In poverty,Renter,0,0,0,-2800,0,4085,2,11415,0,0,0,12700,0
Black alone,Alaska,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,50,1,14850,0,0,0,14900,0
Black alone,Alaska,Some college education,Not Hispanic,Separated,In poverty,Owner with mortgage,1684,1675,0,-825,1469,4900,1,14656,0,0,0,20190,0
Black alone,Alaska,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,3959,0,-4370,4943,20065,5,40834,0,0,0,65430,0
Black alone,Alaska,High school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,1979,0,1935,3213,3300,1,31573,0,0,0,42000,0
Black alone,Alaska,College degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,533,0,1711,459,1600,2,65697,0,2100,0,67900,0
Black alone,Alaska,College degree,Not Hispanic,Married,Not in poverty,Renter,0,2375.4,0,19976.2,9880,6485,3,127948.6,1932.6,0,0,164732,0
Black alone,Alaska,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,1979,0,1740,4973,3700,2,67081,473,0,0,79000,0
Black alone,Alaska,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,8264.5,0,-641,7574,4881.5,3.5,79395,1610.5,0,0,99000,0
Black alone,Alaska,Some college education,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,2639,0,12049.33333,7310.666667,2067.333333,2.666666667,106958.3333,561.6666667,0,0,130463.3333,0
Black alone,Alaska,College degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,1979,0,9381.333333,5587.333333,5440.666667,1.333333333,58278.33333,0,0,0,80666.66667,0
Black alone,Alaska,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,0,3959,0,-645,6886,337,3,79937,473,0,0,90000,0
Black alone,Alaska,Some college education,Not Hispanic,Never married,In poverty,Owner with mortgage,11037,0,1400,-5800,0,2863,2,20048,473,4200,0,0,0
Black alone,Alaska,High school degree,Not Hispanic,Married,In poverty,Renter,0,0,1500,-7200,0,115,3,22958,473,2100,0,11800,0
Black alone,Alaska,College degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,0,1979,0,12854,3113,5132,4,121396,75,0,0,144400,0
Black alone,Arizona,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,2968.833333,0,14451.83333,6561.166667,3893.25,1.833333333,84391.91667,0,20,2961.5,115208.3333,0
Black alone,Arizona,College degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,2321.75,0,7000,6254.25,1529.75,2,66242.5,237.75,750,2225.25,84500,85.75
Black alone,Arizona,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,114,0,-969,1469,200,1,19623,0,1000,183,19620,0
Black alone,Arizona,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,2093.5,0,282.75,2557.5,5261.5,2,53642.5,0,0,712.25,64550,0
Black alone,Arizona,High school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,2827.714286,0,2681.285714,4536.285714,5268,2.285714286,65352.71429,0,591.4285714,1273.142857,81347.14286,0
Black alone,Arizona,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,2792.058824,0,1110.705882,4197.705882,5325.705882,3,71894.17647,55.88235294,525.8823529,1438.235294,86176.47059,0
Black alone,Arizona,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,1131,257.1428571,10470,3593.714286,3402.285714,1.857142857,78825.85714,0,0,2077.142857,99242.85714,0
Black alone,Arizona,College degree,Not Hispanic,Divorced,Not in poverty,Renter,0,2969,0,14459.25,6328.5,6779.75,2.25,101067.5,0,0,2795.5,134400,0
Black alone,Arizona,Some college education,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,2020.916667,0,22445.66667,4242.5,5530.083333,2.083333333,88996.5,39.58333333,0,3657.166667,126756.6667,0
Black alone,Arizona,Some college education,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2900.123077,6.153846154,5432.384615,5152.176923,5974.192308,2.861538462,86377.23077,192.4153846,92,1979.984615,107591.3077,0
Black alone,Arizona,College degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,2322,0,-3398,6752,4976,4,76904,37.5,780,1511.5,88250,0
Black alone,Arizona,Some college education,Hispanic,Married,Not in poverty,Owner with mortgage,0,3007,0,4332.5,5852.5,1871,2,65806.5,0,0,1630,82500,0
Black alone,Arizona,College degree,Not Hispanic,Widowed,Not in poverty,Renter,0,659.6666667,0,10738,2728.666667,3992.333333,1,72529.66667,0,0,1818.666667,92466.66667,0
Black alone,Arizona,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,7903,2081,166.6666667,-11346.66667,1848.666667,4492.666667,3.666666667,48120.33333,792.3333333,6000,32.33333333,30366.66667,0
Black alone,Arizona,Some college education,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2424.740741,7.407407407,2378.074074,4718.148148,5504.111111,2.296296296,60126.7037,286.8148148,73.59259259,1392.518519,76332.22222,0
Black alone,Arizona,Some college education,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3463.75,191.25,1438.25,6789.75,4615,2.75,72295,0,750,1664.25,89325,0
Black alone,Arizona,Some college education,Hispanic,Divorced,Not in poverty,Owner with mortgage,0,1979,0,-12853,2295,1592,3,40159,3261,0,89,30000,0
Black alone,Arizona,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2639,166.6666667,-626.6666667,4156.666667,6200,2.333333333,61617,0,1120,900.3333333,74066.66667,0
Black alone,Arizona,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3281.3,0,-6239.6,4145,4513.4,3.9,70702.4,611.3,1224,584.9,75280,102.9
Black alone,Arizona,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3438.444444,0,8396.777778,7837.777778,3424.333333,3.555555556,99470.33333,181.2222222,38.88888889,2585.777778,124933.3333,0
Black alone,Arizona,Some college education,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,1998,0,-4535.5,5701.5,1886,3.5,54710.5,475,2070,947.5,57585,0
Black alone,Arizona,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,1854.666667,1,24303.66667,0,0,-25,24733.33333,0
Black alone,Arizona,College degree,Not Hispanic,Married,Not in poverty,Renter,0,2165.464286,0,21186.96429,6349.75,5173.357143,2.857142857,121343.1071,400.3214286,39.42857143,4242.357143,160144.6429,0
Black alone,Arizona,College degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2512.25,0,49772.75,8116.75,7393,3,193365,0,0,8315.25,269475,0
Black alone,Arizona,Some college education,Hispanic,Married,Not in poverty,Renter,0,5439,0,-10680,5355.666667,2744.333333,5,81418.33333,2718,0,1081.666667,84566.66667,0
Black alone,Arizona,College degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,630,0,0,-1400,0,0,1,13015,0,60,-25,10900,0
Black alone,Arizona,Some college education,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,11600,1,1825,0,0,-25,12000,0
Black alone,Arizona,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,4427.543478,13.04347826,-6378.76087,5501,5170.347826,4.130434783,70527.41304,321.9130435,1421.73913,1056.913043,78538.47826,44.73913043
Black alone,Arizona,College degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,395.8,360,8644.6,535.6,4415.8,1.6,75058.6,326.2,0,1795.6,90160,0
Black alone,Arizona,College degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,3900,1,6525,0,0,-25,9000,0
Black alone,Arizona,High school degree,Not Hispanic,Never married,Not in poverty,Renter,0,1890.416667,0,521.5,4195.5,3478.333333,3.083333333,65006.41667,350.9166667,639.1666667,1475.583333,76046.66667,114.3333333
Black alone,Arizona,Some college education,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2756.027027,21.62162162,2983.081081,5845.27027,4419.513514,2.72972973,73426.2973,159,171.6216216,1760.486486,90801.08108,37.08108108
Black alone,Arizona,Some college education,Not Hispanic,Divorced,Not in poverty,Renter,0,1470.125,120,-2213.125,2236.4375,2462.25,2.4375,51303.875,89.125,1393.875,446,54183.125,0
Black alone,Arizona,Some college education,Not Hispanic,Never married,Not in poverty,Renter,0,2288.8,60,-1992.133333,3557.2,1846.8,2.533333333,53852.66667,118.7333333,676.8,879.5333333,59508.66667,68.6
Black alone,Arizona,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,2550,800,-6737,2754,3670,3,62614,0,11000,148,53200,0
Black alone,Arizona,Less than a high school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3959,0,32338,16677,3955,3,154468,0,0,6604,218000,0
Black alone,Arizona,College degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,1935.588235,20.58823529,6962.794118,4675.235294,4888.941176,2.176470588,73632.76471,100.9117647,127.8235294,1959.882353,93771.76471,0
Black alone,Arizona,Some college education,Not Hispanic,Married,Not in poverty,Renter,0,2407,0,5853.852941,4801.382353,5098.352941,2.676470588,78928.23529,69.91176471,132.0588235,1900.323529,98787.05882,0
Black alone,Arizona,Some college education,Hispanic,Never married,Not in poverty,Owner with mortgage,2435.666667,1776,0,-12588.33333,2397,781.6666667,4,49608.66667,792.3333333,3100,495.6666667,39533.33333,343
Black alone,Arizona,Some college education,Hispanic,Widowed,Not in poverty,Owner with mortgage,0,0,0,-23400,0,610,6,50091,1901,0,-100,25300,0
Black alone,Arizona,Some college education,Hispanic,Divorced,Not in poverty,Renter,0,457,0,141327,18686,1400,1,312908,0,0,20223,495000,0
Black alone,Arizona,Less than a high school degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,0,3350,0,-8102,1627,2805,4,38296,475,6000,-100,31400,0
Black alone,Arizona,Less than a high school degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,3959,0,-19628,4368,12925,6,66651,75,3000,-100,65100,0
Black alone,Arizona,Less than a high school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,3959,0,4542,8874,3865,3,92369,0,0,2393,116000,0
Black alone,Arizona,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,6282.5,0,455,6771,4010.5,3,73247,0,0,1734.5,92500,0
Black alone,Arizona,High school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,2487,0,-2043.333333,4348.333333,3925.333333,2,39427.66667,0,0,722,48866.66667,0
Black alone,Arizona,High school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,2179,989.5,0,-740,2295,166.5,1.5,35930.5,815.5,1200,353,34800,0
Black alone,Arizona,High school degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,1637,0,-16836,1407,220,4,32972,0,900,-100,18400,0
Black alone,Arizona,College degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,0,-4700,0,1560,3,21073,0,3780,-153,14000,0
Black alone,Arizona,High school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1979.25,0,7100.25,3385.25,5420.25,2.25,64458.25,0,0,1749.75,84092.5,0
Black alone,Arizona,Some college education,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,120,-1400,0,2000,1,11645,0,0,-25,12100,0
Black alone,Arizona,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,0,0,-4200,0,200,3,17989,0,1713.6,-75,12200,0
Black alone,Arizona,Less than a high school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1979,0,-2536,1071,20,1,13466,0,0,0,14000,0
Black alone,Arizona,Less than a high school degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,0,0,-16000,0,2270,5,29455,0,0,-125,15600,0
Black alone,Arizona,High school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,0,92.5,0,-3964.25,7,1645.25,1.75,11430.75,0,0,-43.75,9167.5,0
Black alone,Arizona,High school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1370,0,-1194.333333,1119.333333,5920,1.333333333,11508,0,76,119.6666667,18766.66667,0
Black alone,Arizona,High school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1568.2,0,-5802.6,997.6,7943.2,3.2,23417,95,0,-28.6,28000,0
Black alone,Arizona,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,61,0,-2206.8,73.4,1057,1.4,7059.4,0,756,-50.6,5100,137.2
Black alone,Arizona,High school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,989.5,0,-672.5,1453.5,8930,1.5,12928.5,0,0,171,23800,0
Black alone,Arizona,Some college education,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,774,0,-1926,755,2510,1,12130,0,73.33333333,30.33333333,14200,0
Black alone,Arizona,College degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,659.6666667,0,-6767.333333,471,923.3333333,2.333333333,16838.33333,0,0,-58.33333333,12066.66667,0
Black alone,Arizona,High school degree,Not Hispanic,Married,In poverty,Renter,0,0,0,-1400,0,0,1,4833,0,408,-25,3000,0
